ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-03-27,21462.784242656307,15782.72161704375,26858.835432125376,21462.784242656307,21462.784242656307,-159.7043083729831,-159.7043083729831,-159.7043083729831,234.8127177155766,234.8127177155766,234.8127177155766,-394.5170260885597,-394.5170260885597,-394.5170260885597,0.0,0.0,0.0,21303.079934283323
2022-03-28,21462.763829234544,15786.980165905641,26990.192008256203,21462.763829234544,21462.763829234544,-99.11681885918367,-99.11681885918367,-99.11681885918367,256.1974819059319,256.1974819059319,256.1974819059319,-355.31430076511555,-355.31430076511555,-355.31430076511555,0.0,0.0,0.0,21363.64701037536
2022-03-29,21462.743415812773,15291.482833349122,26425.724215121118,21462.743415812773,21462.743415812773,-660.2653248249271,-660.2653248249271,-660.2653248249271,-351.73863614009565,-351.73863614009565,-351.73863614009565,-308.5266886848315,-308.5266886848315,-308.5266886848315,0.0,0.0,0.0,20802.478090987846
2022-03-30,21462.72300239101,16209.866367703391,27148.58244891463,21462.72300239101,21462.72300239101,-14.343508143034734,-14.343508143034734,-14.343508143034734,240.69501629132566,240.69501629132566,240.69501629132566,-255.0385244343604,-255.0385244343604,-255.0385244343604,0.0,0.0,0.0,21448.379494247973
2022-03-31,21462.702588969245,15528.175787535625,26837.288811614668,21462.702588969245,21462.702588969245,-180.1777733476922,-180.1777733476922,-180.1777733476922,15.713991665782647,15.713991665782647,15.713991665782647,-195.89176501347484,-195.89176501347484,-195.89176501347484,0.0,0.0,0.0,21282.524815621553
2022-04-01,21462.682175547478,14805.166941811734,25996.70654510705,21462.682175547478,21462.682175547478,-879.5982540926825,-879.5982540926825,-879.5982540926825,-747.333613537135,-747.333613537135,-747.333613537135,-132.2646405555477,-132.2646405555477,-132.2646405555477,0.0,0.0,0.0,20583.083921454796
2022-04-02,21462.661762125714,16292.714737795113,27475.997178063353,21462.661762125714,21462.661762125714,286.20633419356443,286.20633419356443,286.20633419356443,351.6530420937049,351.6530420937049,351.6530420937049,-65.44670790014047,-65.44670790014047,-65.44670790014047,0.0,0.0,0.0,21748.86809631928
2022-04-03,21462.64134870395,16072.251849951826,27221.230489667803,21462.64134870395,21462.64134870395,238.00184035949408,238.00184035949408,238.00184035949408,234.8127177155496,234.8127177155496,234.8127177155496,3.189122643944445,3.189122643944445,3.189122643944445,0.0,0.0,0.0,21700.643189063445
2022-04-04,21462.620935282186,15850.890024874196,27025.25901063849,21462.620935282186,21462.620935282186,328.4144121939351,328.4144121939351,328.4144121939351,256.19748190638967,256.19748190638967,256.19748190638967,72.21693028754548,72.21693028754548,72.21693028754548,0.0,0.0,0.0,21791.03534747612
2022-04-05,21462.600521860415,15120.163324712103,26999.53281681891,21462.600521860415,21462.600521860415,-211.54886698263542,-211.54886698263542,-211.54886698263542,-351.73863614066687,-351.73863614066687,-351.73863614066687,140.18976915803145,140.18976915803145,140.18976915803145,0.0,0.0,0.0,21251.05165487778
2022-04-06,21462.58010843865,16573.710023600026,27566.166374429784,21462.58010843865,21462.58010843865,446.3675332835323,446.3675332835323,446.3675332835323,240.6950162931685,240.6950162931685,240.6950162931685,205.67251699036385,205.67251699036385,205.67251699036385,0.0,0.0,0.0,21908.947641722185
2022-04-07,21462.559695016887,16078.112560575344,27182.956289011567,21462.559695016887,21462.559695016887,282.9887680297586,282.9887680297586,282.9887680297586,15.713991665765027,15.713991665765027,15.713991665765027,267.2747763639936,267.2747763639936,267.2747763639936,0.0,0.0,0.0,21745.548463046645
2022-04-08,21462.53928159512,15127.613065513478,26351.35428869844,21462.53928159512,21462.53928159512,-423.6506062516076,-423.6506062516076,-423.6506062516076,-747.3336135374432,-747.3336135374432,-747.3336135374432,323.6830072858355,323.6830072858355,323.6830072858355,0.0,0.0,0.0,21038.88867534351
2022-04-09,21462.518868173353,16322.177280334467,27756.978083543032,21462.518868173353,21462.518868173353,725.3441232467125,725.3441232467125,725.3441232467125,351.6530420937974,351.6530420937974,351.6530420937974,373.6910811529151,373.6910811529151,373.6910811529151,0.0,0.0,0.0,22187.862991420065
2022-04-10,21462.49845475159,16328.2739370622,27766.769357179302,21462.49845475159,21462.49845475159,651.0411966390546,651.0411966390546,651.0411966390546,234.81271771601374,234.81271771601374,234.81271771601374,416.22847892304094,416.22847892304094,416.22847892304094,0.0,0.0,0.0,22113.53965139064
2022-04-11,21462.47804132982,16499.900250046394,27474.65486266382,21462.47804132982,21462.47804132982,706.5828919030942,706.5828919030942,706.5828919030942,256.19748190684754,256.19748190684754,256.19748190684754,450.38540999624666,450.38540999624666,450.38540999624666,0.0,0.0,0.0,22169.060933232915
2022-04-12,21462.457627908057,16112.928055596853,27112.310242190757,21462.457627908057,21462.457627908057,123.69556543986656,123.69556543986656,123.69556543986656,-351.7386361400158,-351.7386361400158,-351.7386361400158,475.4342015798823,475.4342015798823,475.4342015798823,0.0,0.0,0.0,21586.153193347924
2022-04-13,21462.437214486294,16467.78818010385,27874.782993446785,21462.437214486294,21462.437214486294,731.5414156330755,731.5414156330755,731.5414156330755,240.69501629061278,240.69501629061278,240.69501629061278,490.84639934246275,490.84639934246275,490.84639934246275,0.0,0.0,0.0,22193.97863011937
2022-04-14,21462.41680106453,16488.391505008378,27492.059335224545,21462.41680106453,21462.41680106453,512.0191183210791,512.0191183210791,512.0191183210791,15.71399166574739,15.71399166574739,15.71399166574739,496.30512665533166,496.30512665533166,496.30512665533166,0.0,0.0,0.0,21974.435919385607
2022-04-15,21462.39638764276,15520.903700524965,26624.17693836526,21462.39638764276,21462.39638764276,-255.62124464216703,-255.62124464216703,-255.62124464216703,-747.3336135362065,-747.3336135362065,-747.3336135362065,491.7123688940395,491.7123688940395,491.7123688940395,0.0,0.0,0.0,21206.775143000592
2022-04-16,21462.375974220995,16821.695127658608,28296.528997298807,21462.375974220995,21462.375974220995,828.8440201082324,828.8440201082324,828.8440201082324,351.6530420945956,351.6530420945956,351.6530420945956,477.1909780136368,477.1909780136368,477.1909780136368,0.0,0.0,0.0,22291.21999432923
2022-04-17,21462.35556079923,16590.10441628309,28284.05337406678,21462.35556079923,21462.35556079923,687.8940452288821,687.8940452288821,687.8940452288821,234.8127177157137,234.8127177157137,234.8127177157137,453.08132751316833,453.08132751316833,453.08132751316833,0.0,0.0,0.0,22150.249606028112
2022-04-18,21462.335147377464,16439.94982333561,27680.695432077486,21462.335147377464,21462.335147377464,676.1301672891868,676.1301672891868,676.1301672891868,256.19748190610744,256.19748190610744,256.19748190610744,419.93268538307933,419.93268538307933,419.93268538307933,0.0,0.0,0.0,22138.46531466665
2022-04-19,21462.3147339557,15952.185583307564,27447.7654779686,21462.3147339557,21462.3147339557,26.750872858293377,26.750872858293377,26.750872858293377,-351.73863613936464,-351.73863613936464,-351.73863613936464,378.48950899765805,378.48950899765805,378.48950899765805,0.0,0.0,0.0,21489.065606813994
2022-04-20,21462.294320533932,16858.256653575332,27827.109364028427,21462.294320533932,21462.294320533932,570.3680138110926,570.3680138110926,570.3680138110926,240.69501629245568,240.69501629245568,240.69501629245568,329.6729975186369,329.6729975186369,329.6729975186369,0.0,0.0,0.0,22032.662334345026
2022-04-21,21462.27390711217,15993.521606391238,27475.23007564545,21462.27390711217,21462.27390711217,290.2723523283951,290.2723523283951,290.2723523283951,15.71399166843171,15.71399166843171,15.71399166843171,274.5583606599634,274.5583606599634,274.5583606599634,0.0,0.0,0.0,21752.546259440565
2022-04-22,21462.2534936904,15223.301013127317,26675.06331109287,21462.2534936904,21462.2534936904,-532.9852392505411,-532.9852392505411,-532.9852392505411,-747.3336135382986,-747.3336135382986,-747.3336135382986,214.34837428775748,214.34837428775748,214.34837428775748,0.0,0.0,0.0,20929.26825443986
2022-04-23,21462.233080268637,16527.888664893715,27722.64029156423,21462.233080268637,21462.233080268637,501.99693236631737,501.99693236631737,501.99693236631737,351.6530420946881,351.6530420946881,351.6530420946881,150.34389027162925,150.34389027162925,150.34389027162925,0.0,0.0,0.0,21964.230012634955
2022-04-24,21462.212666846874,16062.91634935337,27879.164861626585,21462.212666846874,21462.212666846874,318.72476532097113,318.72476532097113,318.72476532097113,234.8127177159597,234.8127177159597,234.8127177159597,83.91204760501144,83.91204760501144,83.91204760501144,0.0,0.0,0.0,21780.937432167844
2022-04-25,21462.192253425103,16134.316716278554,27118.449378246485,21462.192253425103,21462.192253425103,272.6504738092955,272.6504738092955,272.6504738092955,256.19748190536745,256.19748190536745,256.19748190536745,16.45299190392806,16.45299190392806,16.45299190392806,0.0,0.0,0.0,21734.842727234398
2022-04-26,21462.17184000334,15436.104168721236,27088.580284201977,21462.17184000334,21462.17184000334,-402.37268682245804,-402.37268682245804,-402.37268682245804,-351.7386361399358,-351.7386361399358,-351.7386361399358,-50.63405068252229,-50.63405068252229,-50.63405068252229,0.0,0.0,0.0,21059.79915318088
2022-04-27,21462.151426581575,16244.661240334946,27544.39205346428,21462.151426581575,21462.151426581575,124.71053384807762,124.71053384807762,124.71053384807762,240.69501629209924,240.69501629209924,240.69501629209924,-115.98448244402164,-115.98448244402164,-115.98448244402164,0.0,0.0,0.0,21586.86196042965
2022-04-28,21462.13101315981,15881.834626487313,26930.287518739227,21462.13101315981,21462.13101315981,-162.5869776620578,-162.5869776620578,-162.5869776620578,15.713991666336334,15.713991666336334,15.713991666336334,-178.3009693283941,-178.3009693283941,-178.3009693283941,0.0,0.0,0.0,21299.544035497755
2022-04-29,21462.110599738044,14982.205274879045,26197.362889455217,21462.110599738044,21462.110599738044,-983.7177879729223,-983.7177879729223,-983.7177879729223,-747.3336135370622,-747.3336135370622,-747.3336135370622,-236.38417443586013,-236.38417443586013,-236.38417443586013,0.0,0.0,0.0,20478.392811765123
2022-04-30,21462.09018631628,16087.86744721261,26949.64508019208,21462.09018631628,21462.09018631628,62.49222975085067,62.49222975085067,62.49222975085067,351.6530420954863,351.6530420954863,351.6530420954863,-289.1608123446356,-289.1608123446356,-289.1608123446356,0.0,0.0,0.0,21524.58241606713
2022-05-01,21462.070874317087,15937.44998714591,27118.039034174213,21462.070874317087,21462.070874317087,-100.89560013472588,-100.89560013472588,-100.89560013472588,234.81271771565963,234.81271771565963,234.81271771565963,-335.70831785038547,-335.70831785038547,-335.70831785038547,0.0,0.0,0.0,21361.175274182362
2022-05-02,21462.051562317898,15852.795691670128,26724.891708029812,21462.051562317898,21462.051562317898,-119.07803045930515,-119.07803045930515,-119.07803045930515,256.1974819072013,256.1974819072013,256.1974819072013,-375.27551236650646,-375.27551236650646,-375.27551236650646,0.0,0.0,0.0,21342.97353185859
2022-05-03,21462.032250318705,14929.230575470652,26303.361236480287,21462.032250318705,21462.032250318705,-759.0373932212374,-759.0373932212374,-759.0373932212374,-351.73863613928467,-351.73863613928467,-351.73863613928467,-407.2987570819526,-407.2987570819526,-407.2987570819526,0.0,0.0,0.0,20702.994857097467
2022-05-04,21462.01293831952,15574.2396040573,26885.634408868988,21462.01293831952,21462.01293831952,-190.71818491648784,-190.71818491648784,-190.71818491648784,240.69501629394216,240.69501629394216,240.69501629394216,-431.41320121043,-431.41320121043,-431.41320121043,0.0,0.0,0.0,21271.29475340303
2022-05-05,21461.99362632033,16156.185562473833,26908.399572712475,21461.99362632033,21461.99362632033,-431.7448713790023,-431.7448713790023,-431.7448713790023,15.713991668396469,15.713991668396469,15.713991668396469,-447.4588630473987,-447.4588630473987,-447.4588630473987,0.0,0.0,0.0,21030.248754941327
2022-05-06,21461.974314321138,14645.137102308725,25957.626368124143,21461.974314321138,21461.974314321138,-1202.8150311624177,-1202.8150311624177,-1202.8150311624177,-747.3336135389151,-747.3336135389151,-747.3336135389151,-455.4814176235025,-455.4814176235025,-455.4814176235025,0.0,0.0,0.0,20259.15928315872
2022-05-07,21461.955002321953,15858.615668028513,27111.765776663793,21461.955002321953,21461.955002321953,-104.07466173510792,-104.07466173510792,-104.07466173510792,351.65304209277326,351.65304209277326,351.65304209277326,-455.7277038278811,-455.7277038278811,-455.7277038278811,0.0,0.0,0.0,21357.880340586846
2022-05-08,21461.93569032276,15374.09744505486,27214.597169387413,21461.93569032276,21461.93569032276,-213.82338453366918,-213.82338453366918,-213.82338453366918,234.81271771563254,234.81271771563254,234.81271771563254,-448.63610224930176,-448.63610224930176,-448.63610224930176,0.0,0.0,0.0,21248.11230578909
2022-05-09,21461.91637832357,15698.92336987053,26655.222834496875,21461.91637832357,21461.91637832357,-178.62458701732717,-178.62458701732717,-178.62458701732717,256.1974819064613,256.1974819064613,256.1974819064613,-434.82206892378844,-434.82206892378844,-434.82206892378844,0.0,0.0,0.0,21283.291791306245
2022-05-10,21461.897066324385,14908.697080518174,26414.02013728202,21461.897066324385,21461.897066324385,-766.7978722470529,-766.7978722470529,-766.7978722470529,-351.7386361405189,-351.7386361405189,-351.7386361405189,-415.0592361065339,-415.0592361065339,-415.0592361065339,0.0,0.0,0.0,20695.09919407733
2022-05-11,21461.877754325193,16153.145877908371,26408.998316991816,21461.877754325193,21461.877754325193,-149.5615894401604,-149.5615894401604,-149.5615894401604,240.69501629358575,240.69501629358575,240.69501629358575,-390.25660573374614,-390.25660573374614,-390.25660573374614,0.0,0.0,0.0,21312.316164885033
2022-05-12,21461.858442326004,15810.457784753682,26632.482675186246,21461.858442326004,21461.858442326004,-345.71846970220105,-345.71846970220105,-345.71846970220105,15.713991666301093,15.713991666301093,15.713991666301093,-361.4324613685022,-361.4324613685022,-361.4324613685022,0.0,0.0,0.0,21116.1399726238
2022-05-13,21461.83913032681,14462.405122869719,25921.88530343567,21461.83913032681,21461.83913032681,-1077.0193210209036,-1077.0193210209036,-1077.0193210209036,-747.3336135376786,-747.3336135376786,-747.3336135376786,-329.68570748322486,-329.68570748322486,-329.68570748322486,0.0,0.0,0.0,20384.819809305907
2022-05-14,21461.819818327625,15603.326462092089,26803.360068999027,21461.819818327625,21461.819818327625,55.48763335666951,55.48763335666951,55.48763335666951,351.65304209357146,351.65304209357146,351.65304209357146,-296.1654087369019,-296.1654087369019,-296.1654087369019,0.0,0.0,0.0,21517.307451684293
2022-05-15,21461.800506328436,15331.425344488141,26932.440665960632,21461.800506328436,21461.800506328436,-27.22662711990443,-27.22662711990443,-27.22662711990443,234.8127177153325,234.8127177153325,234.8127177153325,-262.03934483523693,-262.03934483523693,-262.03934483523693,0.0,0.0,0.0,21434.573879208532
2022-05-16,21461.781194329244,15927.221930183487,27243.192695886184,21461.781194329244,21461.781194329244,27.73506439989176,27.73506439989176,27.73506439989176,256.19748190572125,256.19748190572125,256.19748190572125,-228.4624175058295,-228.4624175058295,-228.4624175058295,0.0,0.0,0.0,21489.516258729134
2022-05-17,21461.761882330058,15375.48859615337,26347.982677392785,21461.761882330058,21461.761882330058,-548.2843807833673,-548.2843807833673,-548.2843807833673,-351.7386361379826,-351.7386361379826,-351.7386361379826,-196.5457446453847,-196.5457446453847,-196.5457446453847,0.0,0.0,0.0,20913.47750154669
2022-05-18,21461.742570330865,16284.301726715636,27586.515410554268,21461.742570330865,21461.742570330865,73.36776338121865,73.36776338121865,73.36776338121865,240.695016292435,240.695016292435,240.695016292435,-167.32725291121636,-167.32725291121636,-167.32725291121636,0.0,0.0,0.0,21535.110333712084
2022-05-19,21461.723258331676,15670.570253797532,26945.26704580517,21461.723258331676,21461.723258331676,-126.03054302992653,-126.03054302992653,-126.03054302992653,15.713991666283473,15.713991666283473,15.713991666283473,-141.74453469621,-141.74453469621,-141.74453469621,0.0,0.0,0.0,21335.69271530175
2022-05-20,21461.703946332487,14918.202094878088,26306.424084287843,21461.703946332487,21461.703946332487,-867.9442834079775,-867.9442834079775,-867.9442834079775,-747.3336135364422,-747.3336135364422,-747.3336135364422,-120.6106698715354,-120.6106698715354,-120.6106698715354,0.0,0.0,0.0,20593.75966292451
2022-05-21,21461.684634333298,16039.553639520105,27029.886551352734,21461.684634333298,21461.684634333298,247.05941332057753,247.05941332057753,247.05941332057753,351.65304209366394,351.65304209366394,351.65304209366394,-104.5936287730864,-104.5936287730864,-104.5936287730864,0.0,0.0,0.0,21708.744047653876
2022-05-22,21461.66532233411,15806.973822741435,27141.91620458898,21461.66532233411,21461.66532233411,140.6129446977424,140.6129446977424,140.6129446977424,234.81271771530547,234.81271771530547,234.81271771530547,-94.19977301756303,-94.19977301756303,-94.19977301756303,0.0,0.0,0.0,21602.278267031852
2022-05-23,21461.646010334916,16266.597570754067,27422.92077056352,21461.646010334916,21461.646010334916,166.43562426405703,166.43562426405703,166.43562426405703,256.19748190875293,256.19748190875293,256.19748190875293,-89.76185764469587,-89.76185764469587,-89.76185764469587,0.0,0.0,0.0,21628.081634598973
2022-05-24,21461.626698335727,15608.404162215831,26819.103755783097,21461.626698335727,21461.626698335727,-443.1704510718717,-443.1704510718717,-443.1704510718717,-351.7386361392167,-351.7386361392167,-351.7386361392167,-91.43181493265497,-91.43181493265497,-91.43181493265497,0.0,0.0,0.0,21018.456247263857
2022-05-25,21461.607386336542,16140.435419699115,27191.145354615226,21461.607386336542,21461.607386336542,141.51654587962977,141.51654587962977,141.51654587962977,240.6950162920786,240.6950162920786,240.6950162920786,-99.17847041244883,-99.17847041244883,-99.17847041244883,0.0,0.0,0.0,21603.12393221617
2022-05-26,21461.58807433735,16089.152331185565,26632.393163483746,21461.58807433735,21461.58807433735,-97.07621699365654,-97.07621699365654,-97.07621699365654,15.713991668967793,15.713991668967793,15.713991668967793,-112.79020866262434,-112.79020866262434,-112.79020866262434,0.0,0.0,0.0,21364.511857343692
2022-05-27,21461.56876233816,15011.795073861127,26111.403089374904,21461.56876233816,21461.56876233816,-879.2160875704769,-879.2160875704769,-879.2160875704769,-747.3336135367501,-747.3336135367501,-747.3336135367501,-131.88247403372677,-131.88247403372677,-131.88247403372677,0.0,0.0,0.0,20582.352674767684
2022-05-28,21461.54945033897,16054.62067684368,27173.596105342203,21461.54945033897,21461.54945033897,195.74317900404475,195.74317900404475,195.74317900404475,351.6530420951678,351.6530420951678,351.6530420951678,-155.9098630911231,-155.9098630911231,-155.9098630911231,0.0,0.0,0.0,21657.292629343017
2022-05-29,21461.530138339782,15596.192793089489,27016.06663268636,21461.530138339782,21461.530138339782,50.63027297229838,50.63027297229838,50.63027297229838,234.81271771576962,234.81271771576962,234.81271771576962,-184.1824447434712,-184.1824447434712,-184.1824447434712,0.0,0.0,0.0,21512.16041131208
2022-05-30,21461.510826340593,15772.43218334368,27262.215956584125,21461.510826340593,21461.510826340593,40.31164795162519,40.31164795162519,40.31164795162519,256.19748190681514,256.19748190681514,256.19748190681514,-215.88583395518995,-215.88583395518995,-215.88583395518995,0.0,0.0,0.0,21501.822474292218
2022-05-31,21461.4915143414,15044.004989234962,26082.441691449592,21461.4915143414,21461.4915143414,-601.8430846638795,-601.8430846638795,-601.8430846638795,-351.7386361404509,-351.7386361404509,-351.7386361404509,-250.10444852342854,-250.10444852342854,-250.10444852342854,0.0,0.0,0.0,20859.64842967752
2022-06-01,21461.472202342215,15841.833765880006,26519.0062505763,21461.472202342215,21461.472202342215,-45.1522818616367,-45.1522818616367,-45.1522818616367,240.69501629392144,240.69501629392144,240.69501629392144,-285.8472981555582,-285.8472981555582,-285.8472981555582,0.0,0.0,0.0,21416.31992048058
2022-06-02,21461.452890343022,15591.708532340157,26830.018983351983,21461.452890343022,21461.452890343022,-306.36160138410867,-306.36160138410867,-306.36160138410867,15.713991668950172,15.713991668950172,15.713991668950172,-322.07559305305887,-322.07559305305887,-322.07559305305887,0.0,0.0,0.0,21155.091288958913
2022-06-03,21461.433578343833,15352.204797064918,26104.10995703201,21461.433578343833,21461.433578343833,-1105.0650304651474,-1105.0650304651474,-1105.0650304651474,-747.3336135357531,-747.3336135357531,-747.3336135357531,-357.73141692939424,-357.73141692939424,-357.73141692939424,0.0,0.0,0.0,20356.368547878687
2022-06-04,21461.414266344647,16162.67466588381,26886.36524172388,21461.414266344647,21461.414266344647,-40.11364575507382,-40.11364575507382,-40.11364575507382,351.6530420952603,351.6530420952603,351.6530420952603,-391.7666878503341,-391.7666878503341,-391.7666878503341,0.0,0.0,0.0,21421.300620589573
2022-06-05,21461.394954345455,15348.493449484711,26670.41599260981,21461.394954345455,21461.394954345455,-188.35891217330027,-188.35891217330027,-188.35891217330027,234.81271771601567,234.81271771601567,234.81271771601567,-423.1716298893159,-423.1716298893159,-423.1716298893159,0.0,0.0,0.0,21273.036042172156
2022-06-06,21461.375642346266,15811.076496829482,27427.243853705382,21461.375642346266,21461.375642346266,-194.80451725466654,-194.80451725466654,-194.80451725466654,256.19748190727285,256.19748190727285,256.19748190727285,-451.0019991619394,-451.0019991619394,-451.0019991619394,0.0,0.0,0.0,21266.5711250916
2022-06-07,21461.356330347073,14882.543363128709,26215.37400075089,21461.356330347073,21461.356330347073,-826.1429847314663,-826.1429847314663,-826.1429847314663,-351.7386361397999,-351.7386361397999,-351.7386361397999,-474.40434859166646,-474.40434859166646,-474.40434859166646,0.0,0.0,0.0,20635.213345615608
2022-06-08,21461.337018347887,15645.782811595287,27044.99213636533,21461.337018347887,21461.337018347887,-251.943659181152,-251.943659181152,-251.943659181152,240.69501629136573,240.69501629136573,240.69501629136573,-492.6386754725177,-492.6386754725177,-492.6386754725177,0.0,0.0,0.0,21209.393359166734
2022-06-09,21461.3177063487,15238.180399331743,26190.681917613525,21461.3177063487,21461.3177063487,-489.3838810490998,-489.3838810490998,-489.3838810490998,15.713991668932552,15.713991668932552,15.713991668932552,-505.09787271803236,-505.09787271803236,-505.09787271803236,0.0,0.0,0.0,20971.9338252996
2022-06-10,21461.298394349506,14377.947351199124,25550.69206962534,21461.298394349506,21461.298394349506,-1258.6571099039131,-1258.6571099039131,-1258.6571099039131,-747.3336135376059,-747.3336135376059,-747.3336135376059,-511.32349636630727,-511.32349636630727,-511.32349636630727,0.0,0.0,0.0,20202.64128444559
2022-06-11,21461.27908235032,16036.448327966324,26632.93976436702,21461.27908235032,21461.27908235032,-159.36442370007242,-159.36442370007242,-159.36442370007242,351.65304209535276,351.65304209535276,351.65304209535276,-511.01746579542515,-511.01746579542515,-511.01746579542515,0.0,0.0,0.0,21301.914658650247
2022-06-12,21461.259770351127,16024.687591045433,27167.370012214513,21461.259770351127,21461.259770351127,-269.23670852939415,-269.23670852939415,-269.23670852939415,234.81271771571562,234.81271771571562,234.81271771571562,-504.0494262451098,-504.0494262451098,-504.0494262451098,0.0,0.0,0.0,21192.023061821732
2022-06-13,21461.24045835194,15323.124046955112,27086.654994188437,21461.24045835194,21461.24045835194,-234.26214052843943,-234.26214052843943,-234.26214052843943,256.19748190653286,256.19748190653286,256.19748190653286,-490.4596224349723,-490.4596224349723,-490.4596224349723,0.0,0.0,0.0,21226.978317823497
2022-06-14,21461.221146352753,14886.243641264986,25914.851041910093,21461.221146352753,21461.221146352753,-822.1958901663068,-822.1958901663068,-822.1958901663068,-351.73863614225615,-351.73863614225615,-351.73863614225615,-470.4572540240505,-470.4572540240505,-470.4572540240505,0.0,0.0,0.0,20639.025256186447
2022-06-15,21461.20183435356,16030.412642254205,26286.52344471724,21461.20183435356,21461.20183435356,-203.71938869184143,-203.71938869184143,-203.71938869184143,240.69501629320862,240.69501629320862,240.69501629320862,-444.41440498505006,-444.41440498505006,-444.41440498505006,0.0,0.0,0.0,21257.482445661717
2022-06-16,21461.18252235437,15206.153918700522,26076.258989261416,21461.18252235437,21461.18252235437,-397.14176471349276,-397.14176471349276,-397.14176471349276,15.713991668914932,15.713991668914932,15.713991668914932,-412.85575638240766,-412.85575638240766,-412.85575638240766,0.0,0.0,0.0,21064.04075764088
2022-06-17,21461.16321035518,14758.622083352939,26120.60433005957,21461.16321035518,21461.16321035518,-1123.7780158982657,-1123.7780158982657,-1123.7780158982657,-747.3336135363694,-747.3336135363694,-747.3336135363694,-376.4444023618964,-376.4444023618964,-376.4444023618964,0.0,0.0,0.0,20337.385194456914
2022-06-18,21461.143898355993,16012.35399233955,27381.455914094913,21461.143898355993,21461.143898355993,15.68885263094433,15.68885263094433,15.68885263094433,351.6530420961509,351.6530420961509,351.6530420961509,-335.96418946520663,-335.96418946520663,-335.96418946520663,0.0,0.0,0.0,21476.832750986938
2022-06-19,21461.124586356804,16008.43291789972,27162.29724345439,21461.124586356804,21461.124586356804,-57.486369313659196,-57.486369313659196,-57.486369313659196,234.8127177161797,234.8127177161797,234.8127177161797,-292.29908702983886,-292.29908702983886,-292.29908702983886,0.0,0.0,0.0,21403.638217043146
2022-06-20,21461.10527435761,15501.033213062712,26849.055288728334,21461.10527435761,21461.10527435761,9.78731269788441,9.78731269788441,9.78731269788441,256.19748190579287,256.19748190579287,256.19748190579287,-246.41016920790847,-246.41016920790847,-246.41016920790847,0.0,0.0,0.0,21470.892587055496
2022-06-21,21461.085962358426,15457.29313410282,26503.235326003258,21461.085962358426,21461.085962358426,-551.0494813297445,-551.0494813297445,-551.0494813297445,-351.7386361397199,-351.7386361397199,-351.7386361397199,-199.31084519002465,-199.31084519002465,-199.31084519002465,0.0,0.0,0.0,20910.03648102868
2022-06-22,21461.066650359233,15865.70689250595,27008.134333739745,21461.066650359233,21461.066650359233,88.6540040150647,88.6540040150647,88.6540040150647,240.69501628985864,240.69501628985864,240.69501628985864,-152.04101227479393,-152.04101227479393,-152.04101227479393,0.0,0.0,0.0,21549.720654374298
2022-06-23,21461.047338360044,15879.274070228032,26908.264915093438,21461.047338360044,21461.047338360044,-89.92683396929793,-89.92683396929793,-89.92683396929793,15.713991666819556,15.713991666819556,15.713991666819556,-105.64082563611751,-105.64082563611751,-105.64082563611751,0.0,0.0,0.0,21371.120504390747
2022-06-24,21461.02802636086,14776.193046791726,26458.242213329228,21461.02802636086,21461.02802636086,-808.4583923019534,-808.4583923019534,-808.4583923019534,-747.3336135366777,-747.3336135366777,-747.3336135366777,-61.12477876527572,-61.12477876527572,-61.12477876527572,0.0,0.0,0.0,20652.569634058906
2022-06-25,21461.008714361666,16215.964006306882,27348.901183798644,21461.008714361666,21461.008714361666,332.1962722553159,332.1962722553159,332.1962722553159,351.6530420927323,351.6530420927323,351.6530420927323,-19.456769837416353,-19.456769837416353,-19.456769837416353,0.0,0.0,0.0,21793.20498661698
2022-06-26,21460.989402362477,16040.66510120575,27347.227079664714,21460.989402362477,21460.989402362477,253.28592523705132,253.28592523705132,253.28592523705132,234.81271771587961,234.81271771587961,234.81271771587961,18.47320752117171,18.47320752117171,18.47320752117171,0.0,0.0,0.0,21714.275327599527
2022-06-27,21460.970090363284,16030.51455314753,26892.398037363517,21460.970090363284,21460.970090363284,308.06764606125165,308.06764606125165,308.06764606125165,256.1974819050529,256.1974819050529,256.1974819050529,51.87016415619878,51.87016415619878,51.87016415619878,0.0,0.0,0.0,21769.037736424536
2022-06-28,21460.9507783641,15190.466440703523,26481.39421192654,21460.9507783641,21460.9507783641,-271.68614642591365,-271.68614642591365,-271.68614642591365,-351.73863614095404,-351.73863614095404,-351.73863614095404,80.05248971504032,80.05248971504032,80.05248971504032,0.0,0.0,0.0,21189.264631938186
2022-06-29,21460.93146636491,16148.915710195011,27332.47254222046,21460.93146636491,21460.93146636491,343.1621829580543,343.1621829580543,343.1621829580543,240.69501629170148,240.69501629170148,240.69501629170148,102.46716666635281,102.46716666635281,102.46716666635281,0.0,0.0,0.0,21804.093649322964
2022-06-30,21460.912154365717,16522.195519640598,27270.2827866565,21460.912154365717,21460.912154365717,134.41547301843872,134.41547301843872,134.41547301843872,15.713991669503876,15.713991669503876,15.713991669503876,118.70148134893483,118.70148134893483,118.70148134893483,0.0,0.0,0.0,21595.327627384155
